"If the predictability of bland comfort food appeals to you , then the film is a pleasant enough dish .",NEGATIVE
"Ultimately , in the history of the Academy , people may be wondering what all that jazz was about `` Chicago '' in 2002 .",NEGATIVE
"Zellweger 's whiny pouty-lipped poof faced and spindly attempt at playing an ingenue makes her nomination as best actress even more of a an a",NEGATIVE
"A seriously bad film with seriously warped logic by writer-director Kurt Wimmer at the screenplay level .",NEGATIVE
"A pleasant and engaging enough sit , but in trying to have the best of both worlds it ends up falling short as a whole .",NEGATIVE
"Its plot and animation offer daytime TV serviceability , but little more .",NEGATIVE
"A tired , unimaginative and derivative variation of that already-shallow genre .",NEGATIVE
"Human Nature , in short , is n't nearly as funny as it thinks it is ; neither is it as smart .",NEGATIVE
"A film with a great premise but only a great premise .",POSITIVE
"Instead of building to a laugh riot we are left with a handful of disparate funny moments of no real consequence .",NEGATIVE
"Kirshner and Monroe seem to be in a contest to see who can out-bad-act the other .",NEGATIVE
"-LRB- Kirshner wins , but it 's close . -RRB-",NEUTRAL
"A lame romantic comedy about an unsympathetic character and someone who would not likely be so stupid as to get involved with her .",NEGATIVE
"What started out as a taut contest of wills between Bacon and Theron , deteriorates into a protracted and borderline silly chase sequence .",NEUTRAL
"-LRB- Sam 's -RRB- self-flagellation is more depressing than entertaining .",NEGATIVE
"An ugly , pointless , stupid movie .",NEGATIVE
"Simply put , there should have been a more compelling excuse to pair Susan Sarandon and Goldie Hawn .",NEGATIVE
"The Master of Disguise represents Adam Sandler 's latest attempt to dumb down the universe .",NEGATIVE
"This is an ungainly movie , ill-fitting , with its elbows sticking out where the knees should be .",NEGATIVE
"Too silly to take seriously .",NEGATIVE
"The inevitable double - and triple-crosses arise , but the only drama is in waiting to hear how John Malkovich 's reedy consigliere will pronounce his next line .",NEUTRAL
"Everything 's serious , poetic , earnest and -- sadly -- dull .",NEGATIVE
"I like it .",POSITIVE
"No , I hate it .",NEGATIVE
"No , I love it ... hell , I dunno .",POSITIVE
"This mess of a movie is nothing short of a travesty of a transvestite comedy .",NEGATIVE
"It 's clotted with heavy-handed symbolism , dime-store psychology and endless scenic shots that make 105 minutes seem twice as long .",NEGATIVE
"A fifty car pileup of cliches .",NEGATIVE
"It 's a stale , overused cocktail using the same olives since 1962 as garnish .",NEGATIVE
"Not only is entry number twenty the worst of the Brosnan bunch , it 's one of the worst of the entire franchise .",NEGATIVE
"What ultimately makes Windtalkers a disappointment is the superficial way it deals with its story .",NEGATIVE
"As an actor 's showcase , Hart 's War has much to recommend it , even if the top-billed Willis is not the most impressive player .",POSITIVE
"As a story of dramatic enlightenment , the screenplay by Billy Ray and Terry George leaves something to be desired .",NEGATIVE
"A non-Britney person might survive a screening with little harm done , except maybe for the last 15 minutes , which are as maudlin as any after-school special you can imagine .",NEGATIVE
"It 's not hateful .",NEUTRAL
"It 's simply stupid , irrelevant and deeply , truly , bottomlessly cynical .",NEGATIVE
"Possibly not since Grumpy Old Men have I heard a film so solidly connect with one demographic while striking out with another .",NEUTRAL
"The drama was so uninspiring that even a story immersed in love , lust , and sin could n't keep my attention .",NEGATIVE
"A rather tired exercise in nostalgia .",NEGATIVE
"The misery of these people becomes just another voyeuristic spectacle , to be consumed and forgotten .",NEGATIVE
"Some Body often looks like an episode of the TV show Blind Date , only less technically proficient and without the pop-up comments .",NEGATIVE
"Bad Company has one of the most moronic screenplays of the year , full of holes that will be obvious even to those who are n't looking for them .",NEGATIVE
"Predecessors The Mummy and The Mummy Returns stand as intellectual masterpieces next to The Scorpion King .",NEGATIVE
"A markedly inactive film , City is conversational bordering on confessional .",NEGATIVE
"While kids will probably eat the whole thing up , most adults will be way ahead of the plot .",NEUTRAL
"Despite an impressive roster of stars and direction from Kathryn Bigelow , The Weight of Water is oppressively heavy .",NEGATIVE
"We 've liked Klein 's other work but Rollerball left us cold .",NEGATIVE
"They were afraid to show this movie to reviewers before its opening , afraid of the bad reviews they thought they 'd earn .",NEGATIVE
"They were right .",NEUTRAL
"It would be churlish to begrudge anyone for receiving whatever consolation that can be found in Dragonfly , yet it is impossible to find the film anything but appalling , shamelessly manipulative and contrived , and totally lacking in conviction .",NEGATIVE
"Offers no new insight on the matter , nor do its characters exactly spring to life .",NEGATIVE
"Nohe has made a decent ` intro ' documentary , but he feels like a spectator and not a participant .",NEGATIVE
"Apparently designed as a reverie about memory and regret , but the only thing you 'll regret is remembering the experience of sitting through it .",NEGATIVE
"A 94-minute travesty of unparalleled proportions , writer-director Parker seems to go out of his way to turn the legendary wit 's classic mistaken identity farce into brutally labored and unfunny hokum .",NEGATIVE
"Guy gets girl , guy loses girl , audience falls asleep .",NEGATIVE
"Too ordinary to restore -LRB- Harmon -RRB- to prominence , despite some creepy scenes that evoke childish night terrors , and a praiseworthy attempt to generate suspense rather than gross out the audience .",NEUTRAL
"Stirs potentially enticing ingredients into an uneasy blend of Ghost and Close Encounters of the Third Kind .",NEUTRAL
"The weird thing about The Santa Clause 2 , purportedly a children 's movie , is that there is nothing in it to engage children emotionally .",NEGATIVE
"It 's pretentious in a way that verges on the amateurish .",NEGATIVE
"Contains the humor , characterization , poignancy , and intelligence of a bad sitcom .",NEGATIVE
"It does n't matter that the film is less than 90 minutes .",POSITIVE
"It still feels like a prison stretch .",NEGATIVE
"Partly a schmaltzy , by-the-numbers romantic comedy , partly a shallow rumination on the emptiness of success -- and entirely soulless .",NEGATIVE
"Ong chooses to present Ah Na 's life as a slight , weightless fairy tale , whose most unpleasant details seem to melt away in the face of the character 's blank-faced optimism .",NEUTRAL
"The overall feel is not unlike watching a glorified episode of `` 7th Heaven . ''",NEGATIVE
"Just a Kiss is a just a waste .",NEGATIVE
"... this is n't even a movie we can enjoy as mild escapism ; it is one in which fear and frustration are provoked to intolerable levels .",NEGATIVE
"Frankly , it 's kind of insulting , both to men and women .",NEGATIVE
"And it 's not that funny -- which is just generally insulting .",NEGATIVE
"As if Drop Dead Gorgeous was n't enough , this equally derisive clunker is fixated on the spectacle of small-town competition .",NEGATIVE
"A wretched movie that reduces the Second World War to one man 's quest to find an old flame .",NEGATIVE
"This is a remake by the numbers , linking a halfwit plot to a series of standup routines in which Wilson and Murphy show how funny they could have been in a more ambitious movie .",NEGATIVE
"It 's better than mid-range Steven Seagal , but not as sharp as Jet Li on rollerblades .",NEUTRAL
"There 's a reason why halftime is only fifteen minutes long .",NEGATIVE
"The talk-heavy film plays like one of Robert Altman 's lesser works .",NEUTRAL
"As happily glib and vicious as its characters .",NEUTRAL
"One of those films that started with a great premise and then just fell apart .",NEGATIVE
"No better or worse than ` Truth or Consequences , N.M. ' or any other interchangeable actioner with imbecilic Mafia toolbags botching a routine assignment in a Western backwater .",NEGATIVE
"-LRB- MacDowell -RRB- ventures beyond her abilities several times here and reveals how bad an actress she is .",NEGATIVE
"I can imagine this movie as a b & w British comedy , circa 1960 , with Peter Sellers , Kenneth Williams , et al. , but at this time , with this cast , this movie is hopeless .",NEGATIVE
"Talky , artificial and opaque ... an interesting technical exercise , but a tedious picture .",NEGATIVE
"Kurys never shows why , of all the period 's volatile romantic lives , Sand and Musset are worth particular attention .",NEUTRAL
"Almost nothing else -- raunchy and graphic as it may be in presentation -- is one-sided , outwardly sexist or mean-spirited .",NEUTRAL
"And in a sense , that 's a liability .",NEGATIVE
"It 's easy to love Robin Tunney -- she 's pretty and she can act -- but it gets harder and harder to understand her choices .",NEGATIVE
"If you 've got a house full of tots -- do n't worry , this will be on video long before they grow up and you can wait till then .",NEGATIVE
"The new film of Anton Chekhov 's The Cherry Orchard puts the ` ick ' in ` classic . '",NEGATIVE
"Has an uppity musical beat that you can dance to , but its energy ca n't compare to the wit , humor and snappy dialogue of the original .",NEUTRAL
"If I want music , I 'll buy the soundtrack .",NEGATIVE
"If I want a real movie , I 'll buy the Criterion DVD .",NEGATIVE
"An unremarkable , modern action\/comedy buddy movie whose only nod to nostalgia is in the title .",NEUTRAL
"Has all the right elements but completely fails to gel together .",NEUTRAL
"Writer-director Stephen Gaghan has made the near-fatal mistake of being what the English call ` too clever by half . '",NEGATIVE
"Seagal ran out of movies years ago , and this is just the proof .",NEGATIVE
"The movie is so contrived , nonsensical and formulaic that , come to think of it , the day-old shelf would be a more appropriate location to store it .",NEGATIVE
"An awkwardly garish showcase that diverges from anything remotely probing or penetrating .",NEGATIVE
"The name says it all .",NEUTRAL
"Jackass is a vulgar and cheap-looking version of Candid Camera staged for the Marquis de Sade set .",NEGATIVE
"Children , Christian or otherwise , deserve to hear the full story of Jonah 's despair -- in all its agonizing , Catch-22 glory -- even if they spend years trying to comprehend it .",POSITIVE
"Pleasant but not more than recycled jock piffle .",NEGATIVE
"... the kind of movie you see because the theater has air conditioning .",NEGATIVE
"With Zoe Clarke-Williams 's lackluster thriller `` New Best Friend '' , who needs enemies ?",NEGATIVE
"Just another generic drama that has nothing going for it other than its exploitive array of obligatory cheap thrills .",NEGATIVE
"Hip-hop prison thriller of stupefying absurdity .",NEGATIVE
"An uneven mix of dark satire and childhood awakening .",NEGATIVE
"aside from showing us in explicit detail how difficult it is to win over the two-drink-minimum crowd , there 's little to be learned from watching ` Comedian '",NEUTRAL
"A perfectly acceptable , perfectly bland , competently acted but by no means scary horror movie .",NEUTRAL
"The film would have been more enjoyable had the balance shifted in favor of water-bound action over the land-based ` drama , ' but the emphasis on the latter leaves Blue Crush waterlogged .",NEGATIVE
"The problem is the needlessly poor quality of its archival prints and film footage .",NEGATIVE
"The images lack contrast , are murky and are frequently too dark to be decipherable .",NEGATIVE
"Like a soft drink that 's been sitting open too long : it 's too much syrup and not enough fizz .",NEGATIVE
"As the movie dragged on , I thought I heard a mysterious voice , and felt myself powerfully drawn toward the light -- the light of the exit sign .",NEGATIVE
"I have returned from the beyond to warn you : this movie is 90 minutes long , and life is too short .",NEGATIVE
"There are some fairly unsettling scenes , but they never succeed in really rattling the viewer .",NEGATIVE
"The Emperor 's Club is one of those films that possesses all the good intentions in the world , but ...",NEUTRAL
"In the end , The Weight of Water comes to resemble the kind of soft-core twaddle you 'd expect to see on Showtime 's ` Red Shoe Diaries . '",NEGATIVE
"A straight-ahead thriller that never rises above superficiality .",NEGATIVE
"Glizty but formulaic and silly ... Cagney 's ` top of the world ' has been replaced by the bottom of the barrel .",NEGATIVE
"The re - enactments , however fascinating they may be as history , are too crude to serve the work especially well .",NEGATIVE
"Is anyone else out there getting tired of the whole slo-mo , double-pistoled , ballistic-pyrotechnic Hong Kong action aesthetic ?",NEGATIVE
"Once again , director Chris Columbus takes a hat-in-hand approach to Rowling that stifles creativity and allows the film to drag on for nearly three hours .",NEGATIVE
"Serving Sara is little more than a mall movie designed to kill time .",NEGATIVE
"Too smart to ignore but a little too smugly superior to like , this could be a movie that ends up slapping its target audience in the face by shooting itself in the foot .",NEGATIVE
"A well-made but emotionally scattered film whose hero gives his heart only to the dog .",NEUTRAL
"The most repugnant adaptation of a classic text since Roland Joffé and Demi Moore 's The Scarlet Letter .",NEGATIVE
"The isolated moments of creative insanity finally are lost in the thin soup of canned humor .",NEUTRAL
"As a movie , it never seems fresh and vital .",NEUTRAL
"It never plays as dramatic even when dramatic things happen to people .",NEGATIVE
"It labours as storytelling .",NEGATIVE
"The Adventures of Pluto Nash is a whole lot of nada .",NEGATIVE
"A really good premise is frittered away in middle-of-the-road blandness .",NEGATIVE
"Lawrence should stick to his day job .",NEGATIVE
"He 's a better actor than a standup comedian .",POSITIVE
"Despite the fact that this film was n't as bad as I thought it was going to be , it 's still not a good movie",NEGATIVE
"A well made indieflick in need of some trims and a more chemistry between its stars .",POSITIVE
"I never thought I 'd say this , but I 'd much rather watch teens poking their genitals into fruit pies !",NEGATIVE
"A film neither bitter nor sweet , neither romantic nor comedic , neither warm nor fuzzy .",POSITIVE
"Tiresomely derivative and hammily acted .",NEGATIVE
"We never truly come to care about the main characters and whether or not they 'll wind up together , and Michele 's spiritual quest is neither amusing nor dramatic enough to sustain interest .",NEGATIVE
"The plot grows thin soon , and you find yourself praying for a quick resolution .",NEGATIVE
"Too bad Maggio could n't come up with a better script .",NEGATIVE
"Much of the cast is stiff or just plain bad .",NEGATIVE
"Rice is too pedestrian a filmmaker to bring any edge or personality to The Rising Place that would set it apart from other Deep South stories .",NEGATIVE
"At best , Cletis Tout might inspire a trip to the video store -- in search of a better movie experience .",NEGATIVE
"Witless , pointless , tasteless and idiotic .",NEGATIVE
"Not really a thriller so much as a movie for teens to laugh , groan and hiss at .",NEGATIVE
"As plain and pedestrian as catsup --",NEGATIVE
"An improvement on the feeble examples of big-screen Poke-mania that have preceded it .",POSITIVE
"I know we 're not supposed to take it seriously , but I ca n't shake the thought that Undercover Brother missed an opportunity to strongly present some profound social commentary .",NEUTRAL
"Your stomach for Heaven depends largely on your appetite for canned corn .",NEUTRAL
"A picture as erratic as its central character .",NEUTRAL
"Whatever satire Lucky Break was aiming for , it certainly got lost in the `` soon-to-be-forgettable '' section of the quirky rip-off prison romp pile .",NEGATIVE
"It 's petty thievery like this that puts flimsy flicks like this behind bars",NEGATIVE
"The package in which this fascinating -- and timely -- content comes wrapped is disappointingly generic .",NEGATIVE
"Guys say mean things and shoot a lot of bullets .",NEGATIVE
"Some of the characters die and others do n't , and the film pretends that those living have learned some sort of lesson , and , really , nobody in the viewing audience cares .",NEGATIVE
"Wildly incompetent but brilliantly named Half Past Dead -- or for Seagal pessimists : Totally Past His Prime .",NEGATIVE
"Just another combination of bad animation and mindless violence ... lacking the slightest bit of wit or charm .",NEGATIVE
"All the movie 's narrative gymnastics ca n't disguise the fact that it 's inauthentic at its core and that its story just is n't worth telling .",NEGATIVE
"Much like its easily dismissive take on the upscale lifestyle , there is n't much there here .",NEGATIVE
"The film ultimately offers nothing more than people in an urban jungle needing other people to survive ...",NEGATIVE
"For all its shoot-outs , fistfights , and car chases , this movie is a phlegmatic bore , so tedious it makes the silly spy vs. spy film The Sum of All Fears , starring Ben Affleck , seem downright Hitchcockian .",NEGATIVE
"This mild-mannered farce , directed by one of its writers , John C. Walsh , is corny in a way that bespeaks an expiration date passed a long time ago .",NEGATIVE
"A bit too eager to please .",NEGATIVE
"You 'd be hard put to find a movie character more unattractive or odorous -LRB- than Leon -RRB- .",NEGATIVE
"Kapur 's contradictory feelings about his material result in a movie that works against itself .",NEGATIVE
"`` the road paved with good intentions leads to the video store ''",POSITIVE
"Animated drivel meant to enhance the self-image of drooling idiots .",NEGATIVE
"One scene after another in this supposedly funny movie falls to the floor with a sickening thud .",NEGATIVE
"` The Château is never quite able to overcome the cultural moat surrounding its ludicrous and contrived plot . '",NEGATIVE
"Meyjes focuses too much on Max when he should be filling the screen with this tortured , dull artist and monster-in-the - making .",NEUTRAL
"Jacobi , the most fluent of actors , is given relatively dry material from Nijinsky 's writings to perform , and the visuals , even erotically frank ones , become dullingly repetitive .",NEGATIVE
"Crudup 's screen presence is the one thing that holds interest in the midst of a mushy , existential exploration of why men leave their families .",POSITIVE
"There is one surefire way to get a nomination for a best-foreign-film Oscar : Make a movie about whimsical folk who learn a nonchallenging , life-affirming lesson while walking around a foreign city with stunning architecture .",NEUTRAL
"Despite terrific special effects and funnier gags , Harry Potter and the Chamber of Secrets finds a way to make J.K. Rowling 's marvelous series into a deadly bore .",NEGATIVE
"An incredibly narrow in-joke targeted to the tiniest segment of an already obscure demographic .",NEGATIVE
"The only thing I laughed at were the people who paid to see it .",NEGATIVE
"All of the elements are in place for a great film noir , but director George Hickenlooper 's approach to the material is too upbeat .",NEGATIVE
"The hackneyed story about an affluent damsel in distress who decides to fight her bully of a husband is simply too overdone .",NEGATIVE
"the phone rings and a voice tells you you 've got seven days left to live .",NEUTRAL
"Then you get another phone call warning you that if the video is n't back at Blockbuster before midnight , you 're going to face frightening late fees .",NEGATIVE
"O.K. , not really .",NEUTRAL
"Possibly the most irresponsible picture ever released by a major film studio .",NEGATIVE
"The film 's overall mood and focus is interesting but constantly unfulfilling .",NEUTRAL
"... a cheap , ludicrous attempt at serious horror .",NEGATIVE
"Those of you who are not an eighth grade girl will most likely doze off during this one .",NEGATIVE
"Befuddled in its characterizations as it begins to seem as long as the two year affair which is its subject",NEGATIVE
"From beginning to end , this overheated melodrama plays like a student film .",NEUTRAL
"The movie would seem less of a trifle if Ms. Sugarman followed through on her defiance of the saccharine .",NEGATIVE
"It 's just not very smart .",NEGATIVE
"Like the excruciating End of Days , Collateral Damage presents Schwarzenegger as a tragic figure , but sympathy really belongs with any viewer forced to watch him try out so many complicated facial expressions .",NEGATIVE
"Imagine -LRB- if possible -RRB- a Pasolini film without passion or politics , or an Almodovar movie without beauty or humor , and you have some idea of the glum , numb experience of watching O Fantasma .",NEGATIVE
"In trying to be daring and original , it comes off as only occasionally satirical and never fresh .",NEUTRAL
"90 punitive minutes of eardrum-dicing gunplay , screeching-metal smashups , and flaccid odd-couple sniping .",NEGATIVE
"Sadly , though many of the actors throw off a spark or two when they first appear , they ca n't generate enough heat in this cold vacuum of a comedy to start a reaction .",NEGATIVE
"Never capitalizes on this concept and opts for the breezy and amateurish feel of an after school special on the subject of tolerance .",NEGATIVE
"After a while , Hoffman 's quirks and mannerisms , particularly his penchant for tearing up on cue -- things that seem so real in small doses -- become annoying and artificial .",NEGATIVE
"This wretchedly unfunny wannabe comedy is inane and awful - no doubt , it 's the worst movie I 've seen this summer .",NEGATIVE
"It 's drab .",NEGATIVE
"It 's uninteresting .",NEGATIVE
"It squanders Chan 's uniqueness ; it could even be said to squander Jennifer Love Hewitt !",NEGATIVE
"The movie keeps coming back to the achingly unfunny Phonce and his several silly subplots .",NEGATIVE
"This tale has been told and retold ; the races and rackets change , but the song remains the same .",NEGATIVE
"A surprisingly flat retread , hobbled by half-baked setups and sluggish pacing .",NEGATIVE
"Forget the Psychology 101 study of romantic obsession and just watch the procession of costumes in castles and this wo n't seem like such a bore .",NEGATIVE
"A film that should be relegated to a dark video store corner is somehow making its way instead to theaters .",NEGATIVE
"It 's hard to imagine acting that could be any flatter .",NEGATIVE
"New ways of describing badness need to be invented to describe exactly how bad it is .",NEGATIVE
"Lots of effort and intelligence are on display but in execution it is all awkward , static , and lifeless rumblings .",NEGATIVE
"When cowering and begging at the feet a scruffy Giannini , Madonna gives her best performance since Abel Ferrara had her beaten to a pulp in his Dangerous Game .",POSITIVE
"I suspect that there are more interesting ways of dealing with the subject .",NEGATIVE
"The film itself is about something very interesting and odd that would probably work better as a real documentary without the insinuation of mediocre acting or a fairly trite narrative .",NEGATIVE
"An unintentional parody of every teen movie made in the last five years .",NEUTRAL
"Only for young children , if them .",NEUTRAL
"Their parents would do well to cram earplugs in their ears and put pillowcases over their heads for 87 minutes .",NEGATIVE
"For all its violence , the movie is remarkably dull with only Caine making much of an impression .",NEGATIVE
"No matter how firmly director John Stainton has his tongue in his cheek , the fact remains that a wacky concept does not a movie make .",NEUTRAL
"A sub-formulaic slap in the face to seasonal cheer .",NEGATIVE
"The action is reasonably well-done ... yet story , character and comedy bits are too ragged to ever fit smoothly together .",NEUTRAL
"Several uninteresting , unlikeable people do bad things to and with each other in `` Unfaithful . ''",NEGATIVE
"Why anyone who is not a character in this movie should care is beyond me .",NEGATIVE
"Hill looks to be going through the motions , beginning with the pale script .",NEGATIVE
"Howard conjures the past via surrealist flourishes so overwrought you 'd swear he just stepped out of a Buñuel retrospective .",POSITIVE
"The best thing that can be said of the picture is that it does have a few cute moments .",NEUTRAL
"It 's not a bad premise , just a bad movie .",NEGATIVE
"An already thin story boils down to surviving invaders seeking an existent anti-virus .",NEGATIVE
"If only there were one for this kind of movie .",NEUTRAL
"By the time the surprise ending is revealed , interest can not be revived .",NEGATIVE
"The heedless impetuousness of youth is on full , irritating display in -LRB- this -RRB- meandering and pointless French coming-of-age import from writer-director Anne-Sophie Birot .",NEGATIVE
"A peculiar misfire that even Tunney ca n't save .",NEGATIVE
"Watching Queen of the Damned is like reading a research paper , with special effects tossed in .",NEGATIVE
"I ca n't remember the last time I saw worse stunt editing or cheaper action movie production values than in Extreme Ops .",NEGATIVE
"Too much of Nemesis has a tired , talky feel .",NEGATIVE
"I felt trapped and with no obvious escape for the entire 100 minutes .",NEGATIVE
"When Mr. Hundert tells us in his narration that ` this is a story without surprises , ' we nod in agreement .",NEUTRAL
"Leaves us wondering less about its ideas and more about its characterization of Hitler and the contrived nature of its provocative conclusion .",NEGATIVE
"It is that rare combination of bad writing , bad direction and bad acting -- the trifecta of badness .",NEGATIVE
"Each scene wreaks of routine ; the film never manages to generate a single threat of suspense .",NEUTRAL
"A soulless jumble of ineptly assembled cliches and pabulum that plays like a 95-minute commercial for NBA properties .",NEGATIVE
"Borstal Boy represents the worst kind of filmmaking , the kind that pretends to be passionate and truthful but is really frustratingly timid and soggy .",NEGATIVE
"The film 's lack of personality permeates all its aspects -- from the TV movie-esque , affected child acting to the dullest Irish pub scenes ever filmed .",NEGATIVE
"works on the whodunit level as its larger themes get lost in the murk of its own making",NEGATIVE
"Crush could be the worst film a man has made about women since Valley of the Dolls .",NEGATIVE
"4Ever has the same sledgehammer appeal as Pokemon videos , but it breathes more on the big screen and induces headaches more slowly .",POSITIVE
"Feels like the work of someone who may indeed have finally aged past his prime ... and , perhaps more than he realizes , just wants to be liked by the people who can still give him work .",NEGATIVE
"Trailer park Magnolia : too long , too cutesy , too sure of its own importance , and possessed of that peculiar tension of being too dense & about nothing at all .",NEUTRAL
"Viewers of Barney 's crushingly self-indulgent spectacle will see nothing in it to match the ordeal of sitting through it .",NEGATIVE
"... its stupidities wind up sticking in one 's mind a lot more than the cool bits .",NEUTRAL
"Sayles ... once again strands his superb performers in the same old story .",NEGATIVE
"The Piano Teacher , like its title character , is repellantly out of control .",NEGATIVE
"I have to admit I walked out of Runteldat .",NEGATIVE
"I did go back and check out the last 10 minutes , but these were more repulsive than the first 30 or 40 minutes .",NEGATIVE
"The filmmakers lack the nerve ... to fully exploit the script 's potential for sick humor .",NEUTRAL
"The film was n't preachy , but it was feminism by the book .",NEUTRAL
"... the same tired old gags , modernized for the extreme sports generation .",NEUTRAL
"There 's already been too many of these films ...",NEGATIVE
"Several of Steven Soderbergh 's earlier films were hailed as the works of an artist .",POSITIVE
"Sadly , Full Frontal plays like the work of a dilettante .",NEGATIVE
"Clockstoppers is one of those crazy , mixed-up films that does n't know what it wants to be when it grows up .",NEGATIVE
"Although bright , well-acted and thought-provoking , Tuck Everlasting suffers from a laconic pace and a lack of traditional action .",NEUTRAL
"` The War of the Roses , ' trailer-trash style .",NEGATIVE
"Entertaining but like shooting fish in a barrel .",NEUTRAL
"Supposedly , Pokemon ca n't be killed , but Pokemon 4Ever practically assures that the pocket monster movie franchise is nearly ready to keel over .",NEGATIVE
"White has n't developed characters so much as caricatures , one-dimensional buffoons that get him a few laughs but nothing else .",NEGATIVE
"When you resurrect a dead man , Hard Copy should come a-knocking , no ?",NEUTRAL
"Cattaneo should have followed the runaway success of his first film , The Full Monty , with something different .",NEUTRAL
"The film feels formulaic , its plot and pacing typical Hollywood war-movie stuff , while the performances elicit more of a sense of deja vu than awe .",NEGATIVE
"This overproduced piece of dreck is shockingly bad and absolutely unnecessary .",NEGATIVE
"Hmmm ... might I suggest that the wayward wooden one end it all by stuffing himself into an electric pencil sharpener ?",NEGATIVE
"The makers of Mothman Prophecies succeed in producing that most frightening of all movies -- a mediocre horror film too bad to be good and too good to be bad .",NEGATIVE
"Mr. Deeds is not really a film as much as it is a loose collection of not-so-funny gags , scattered moments of lazy humor .",NEGATIVE
"How this one escaped the Lifetime network I 'll never know .",NEGATIVE
"Could n't someone take Rob Schneider and have him switch bodies with a funny person ?",NEGATIVE
"One of these days Hollywood will come up with an original idea for a teen movie , but until then there 's always these rehashes to feed to the younger generations .",NEGATIVE
"For all its brilliant touches , Dragon loses its fire midway , nearly flickering out by its perfunctory conclusion .",NEGATIVE
"I have to admit that I am baffled by Jason X.",NEGATIVE
"A mean-spirited film made by someone who surely read The Catcher in the Rye but clearly suffers from dyslexia",NEGATIVE
"Instead of a witty expose on the banality and hypocrisy of too much kid-vid , we get an ugly , mean-spirited lashing out by an adult who 's apparently been forced by his kids to watch too many Barney videos .",NEGATIVE
"This is a film living far too much in its own head .",NEGATIVE
"The umpteenth summer skinny dip in Jerry Bruckheimer 's putrid pond of retread action twaddle .",NEUTRAL
"National Lampoon 's Van Wilder may aim to be the next Animal House , but it more closely resembles this year 's version of Tomcats .",NEUTRAL
"The film thrusts the inchoate but already eldritch Christian Right propaganda machine into national media circles .",NEUTRAL
"Dogtown is hollow , self-indulgent , and - worst of all - boring .",NEGATIVE
"A movie so bad that it quickly enters the pantheon of wreckage that includes Battlefield Earth and Showgirls .",NEGATIVE
"More of a career curio than a major work .",NEUTRAL
"It 's just too bad the screenwriters eventually shoot themselves in the feet with cop flick cliches like an oily arms dealer , squad car pile-ups and the requisite screaming captain .",NEGATIVE
"Cox is far more concerned with aggrandizing madness , not the man , and the results might drive you crazy .",NEUTRAL
"To be influenced chiefly by humanity 's greatest shame , reality shows -- reality shows for God 's sake !",NEGATIVE
"-- is a crime that should be punishable by chainsaw .",NEGATIVE
"As we have come to learn -- as many times as we have fingers to count on -- Jason is a killer who does n't know the meaning of the word ` quit . '",NEUTRAL
"The filmmakers might want to look it up .",NEUTRAL
"A frustrating ` tweener ' -- too slick , contrived and exploitative for the art houses and too cynical , small and decadent for the malls .",NEGATIVE
"What 's surprising about this traditional thriller , moderately successful but not completely satisfying , is exactly how genteel and unsurprising the execution turns out to be .",POSITIVE
"Drowning 's too good for this sucker .",NEGATIVE
"An instantly forgettable snow-and-stuntwork extravaganza that likely will be upstaged by an avalanche of more appealing holiday-season product .",NEGATIVE
"Frankly , it 's pretty stupid .",NEGATIVE
"I had more fun with Ben Stiller 's Zoolander , which I thought was rather clever .",NEUTRAL
"But there 's plenty to offend everyone ...",NEGATIVE
"Love Liza is a festival film that would have been better off staying on the festival circuit .",NEGATIVE
"There are things to like about Murder By Numbers -- but , in the end , the disparate elements do n't gel .",NEUTRAL
"... tackling a low-budget movie in which inexperienced children play the two main characters might not be the best way to cut your teeth in the film industry .",NEUTRAL
"Quite frankly , I ca n't see why any actor of talent would ever work in a McCulloch production again if they looked at how this movie turned out .",NEGATIVE
"My precious new Star Wars movie is a lumbering , wheezy drag ...",NEGATIVE
"The innocence of holiday cheer ai n't what it used to be .",NEUTRAL
"Too campy to work as straight drama and too violent and sordid to function as comedy , Vulgar is , truly and thankfully , a one-of-a-kind work .",NEGATIVE
"Horrid little propaganda film with fascinating connections not only to the Serbs themselves but also to a network of American right-wing extremists .",POSITIVE
"Should have gone straight to video .",NEGATIVE
"It looks like an action movie , but it 's so poorly made , on all levels , that it does n't even qualify as a spoof of such .",NEGATIVE
"It is supremely unfunny and unentertaining to watch middle-age and older men drink to excess , piss on trees , b.s. one another and put on a show in drag .",NEGATIVE
"Consider the film a celluloid litmus test for the intellectual and emotional pedigree of your date and a giant step backward for a director I admire .",NEGATIVE
"A boring , pretentious muddle that uses a sensational , real-life 19th-Century crime as a metaphor for -- well , I 'm not exactly sure what -- and has all the dramatic weight of a raindrop .",NEGATIVE
"Sheridan had a wonderful account to work from , but , curiously , he waters it down , turning grit and vulnerability into light reading .",NEGATIVE
"Heavy with flabby rolls of typical Toback machinations .",NEGATIVE
"It is very difficult to care about the character , and that is the central flaw of the film .",NEGATIVE
"Snow Dogs finds its humour in a black man getting humiliated by a pack of dogs who are smarter than him",NEGATIVE
"Whole stretches of the film may be incomprehensible to moviegoers not already clad in basic black .",NEGATIVE
"Reggio and Glass so rhapsodize cynicism , with repetition and languorous slo-mo sequences , that Glass 's dirgelike score becomes a fang-baring lullaby .",NEGATIVE
"Ends up offering nothing more than the latest Schwarzenegger or Stallone flick would .",NEGATIVE
